-0.236932	-0.140194	2
8.694160	9.308965	1
0.895439	0.606069	2
-0.458793	-1.250037	2
15.741732	15.585447	0
14.974980	13.384006	0
-0.043858	-0.619710	2
14.910449	14.690519	0
0.397825	1.993933	2
6.937331	5.599237	1
7.289011	6.136667	1
-0.357133	0.327198	2
16.083235	16.053397	0
18.466934	17.798624	0
8.857450	8.166415	1
8.715830	8.377564	1
8.337985	8.560659	1
15.239930	13.891947	0
-0.762876	-0.100644	2
16.797937	16.187942	0
0.707578	0.345580	2
16.866104	16.187702	0
15.754563	15.185212	0
7.815628	8.711930	1
8.655443	8.452327	1
7.234374	8.987834	1
8.714023	10.029754	1
7.665398	6.241985	1
0.529939	0.534247	2
7.744862	7.230453	1
15.517891	15.575589	0
9.052769	10.965825	1
8.156550	8.520644	1
16.332359	17.669044	0
7.814612	8.954858	1
9.920689	9.862942	1
16.932477	16.866854	0
7.547577	7.098618	1
16.307672	16.817608	0
10.789019	11.433832	1
-0.410974	-0.784398	2
-1.546658	-3.630034	2
10.258441	10.771273	1
0.792061	4.044464	2
14.767393	15.332955	0
15.034151	13.828879	0
15.301487	14.331820	0
14.938614	14.757382	0
8.035850	9.802269	1
15.079379	14.076191	0
0.569645	0.508448	2
7.981272	8.048097	1
16.308827	16.199163	0
0.050763	-0.983800	2
8.449010	9.872432	1
15.473207	16.114453	0
14.779138	14.909509	0
14.406292	15.880656	0
7.495059	7.633514	1
16.835274	16.431975	0
1.067520	1.052591	2
15.904832	16.380017	0
0.951896	0.990995	2
16.670559	17.894333	0
7.774859	7.265911	1
5.884717	5.387454	1
-0.732430	-1.039737	2
-0.323125	-1.278249	2
0.367359	-0.552192	2
8.010457	5.865785	1
0.658820	0.602207	2
-0.333156	0.148300	2
7.607163	6.309375	1
16.993287	16.290006	0
7.092427	8.262562	1
0.666740	0.711191	2
15.416002	13.577917	0
6.728959	6.827843	1
8.056351	8.260021	1
17.286571	17.864943	0
16.521318	16.694327	0
8.964560	8.464704	1
7.034200	7.761256	1
16.655061	16.810685	0
-1.493662	-1.399519	2
-0.258482	-0.143832	2
7.864168	8.493588	1
15.319950	16.071514	0
0.035432	-0.064017	2
7.178334	5.989599	1
16.794255	17.466503	0
14.496401	13.264803	0
-0.087759	0.301873	2
15.785008	16.787175	0
13.124232	14.241858	0
-1.047195	-0.219204	2
16.289905	16.832111	0
7.405149	8.299466	1
1.340780	0.922741	2
0.323692	-0.055177	2
17.635106	17.156013	0
6.126128	4.917560	1
6.295145	7.192497	1
1.139744	0.033631	2
15.491826	14.654654	0
6.438016	6.168469	1
16.004788	16.674092	0
1.020717	2.857323	2
15.780728	13.860980	0
16.488363	15.893681	0
16.942033	16.303192	0
8.542772	7.756794	1
8.248756	7.388996	1
7.644766	6.256152	1
8.366125	7.883189	1
1.374828	1.052266	2
15.055528	15.677919	0
16.902557	16.801756	0
-1.519366	-3.477024	2
0.887549	0.075849	2
18.235681	18.282545	0
9.130537	9.431220	1
9.743232	8.535241	1
15.817101	15.575717	0
16.838857	16.794733	0
8.024179	6.667542	1
-0.349460	-1.053409	2
0.443056	-0.184098	2
17.678174	17.603883	0
15.215639	14.274486	0
16.570585	16.328252	0
-0.716130	0.408697	2
17.822609	17.589694	0
0.627177	0.800210	2
8.182413	9.220883	1
-0.816883	0.139614	2
16.225857	14.885170	0
15.591481	16.914559	0
-0.966807	-1.468256	2
14.611558	15.304111	0
16.168459	15.610828	0
-0.471319	0.294181	2
15.363389	15.000111	0
-0.267680	-0.003958	2
7.609749	7.910044	1
-2.017741	-2.420369	2
-0.291786	0.583325	2
8.855796	9.361596	1
17.875684	16.441151	0
15.002343	14.354967	0
16.180084	18.169293	0
9.344640	8.469063	1
16.105291	16.068179	0
8.636147	7.939806	1
15.974048	15.943094	0
7.133219	7.111330	1
15.419711	14.164157	0
0.472474	0.164322	2
18.307656	19.220567	0
16.944463	17.164173	0
9.106355	9.251890	1
15.840378	17.789389	0
8.225663	8.440919	1
16.924218	16.014991	0
0.472026	0.878801	2
5.633154	6.666585	1
7.338157	7.414542	1
16.650197	16.338419	0
7.839469	8.304079	1
6.611298	6.827426	1
16.106584	16.291578	0
15.968204	16.019885	0
7.363726	7.509489	1
1.104578	1.975391	2
9.173868	8.012646	1
0.910118	2.112442	2
-1.193941	-1.926037	2
6.887995	7.169153	1
1.053985	0.327749	2
0.023132	0.421534	2
17.145961	16.174542	0
0.557231	0.209319	2
15.878743	15.825625	0
0.236692	-0.437815	2
8.499979	7.265156	1
15.001759	13.845994	0
16.737499	16.963099	0
0.802300	-0.480039	2
7.848494	7.444355	1
8.367765	9.343972	1
13.790407	14.073821	0
9.295520	9.466484	1
7.547117	8.267652	1
7.105730	7.765087	1
10.004137	10.682602	1
8.182381	7.543758	1
15.928958	17.281709	0
8.268881	8.275831	1
8.923037	9.929187	1
9.226945	9.231806	1
-1.282864	-2.213227	2
-0.637661	-1.911529	2
6.464173	6.194839	1
16.112080	18.296697	0
16.950625	15.386067	0
-0.185924	-0.547549	2
6.774880	7.480545	1
0.697031	-1.300550	2
0.826165	0.447105	2
-0.879465	-1.265904	2
18.310491	18.808773	0
16.010841	17.553522	0
-1.840012	-1.170607	2
16.342581	14.980655	0
8.206938	8.686510	1
-0.225359	0.518836	2
-0.615849	-0.050505	2
17.086399	17.155285	0
17.470767	18.977436	0
15.893779	15.975059	0
8.125733	6.007575	1
8.421992	9.190824	1
-1.524169	-2.778082	2
0.189971	-0.327250	2
14.917924	15.893576	0
-0.275085	-0.100788	2
16.953075	16.385044	0
-1.442441	-2.071720	2
0.604637	1.639144	2
15.511932	16.896248	0
0.020463	0.206708	2
6.402459	6.593038	1
1.238772	0.568860	2
-1.001161	-2.688681	2
-0.425604	-0.121632	2
7.718651	5.745397	1
-1.447477	-0.377555	2
7.394135	7.087656	1
16.062352	16.811753	0
16.826827	16.512282	0
-0.223969	1.059623	2
0.242974	0.358851	2
0.875032	-0.088564	2
-1.444698	0.301144	2
10.404750	10.413018	1
-0.261678	-0.347510	2
0.113404	0.999810	2
16.289803	17.773202	0
8.083356	9.945321	1
6.378004	4.390885	1
8.538784	9.287603	1
1.039501	2.054677	2
7.506528	7.584125	1
7.583852	7.618673	1
-0.401773	-0.941521	2
8.798453	9.619018	1
-1.717108	-1.412093	2
1.036534	-0.603509	2
0.026579	-1.491057	2
7.346930	7.132329	1
16.633516	15.024471	0
1.269280	0.399067	2
6.575052	6.817849	1
15.765760	14.155676	0
16.053416	16.826495	0
0.287856	-0.316013	2
6.813073	6.730507	1
13.643518	15.293726	0
16.104795	16.526680	0
16.558566	15.847371	0
6.787338	8.811880	1
17.094411	16.655416	0
8.068482	7.033257	1
16.185301	16.262080	0
-0.975208	-1.059428	2
-0.858032	0.613650	2
-1.163192	-2.404616	2
7.367885	9.209966	1
14.931971	13.864930	0
16.546019	17.644252	0
7.519033	6.475034	1
7.531634	6.749627	1
9.103551	9.682011	1
18.010380	19.323431	0
-1.220988	-0.795208	2
-0.299995	0.441906	2
0.104257	1.762392	2
9.528790	8.741107	1
-0.012273	0.028017	2
1.199784	0.068002	2
6.811148	6.630241	1
14.965342	14.303338	0
-0.493633	-1.432581	2
-0.444371	-1.526868	2
6.438745	6.866397	1
8.535908	9.685253	1
7.765660	7.678625	1
-0.336530	-0.913147	2
16.530376	16.843198	0
0.820882	0.146066	2
0.781103	0.571037	2
17.806814	16.167854	0
8.494755	7.726416	1
8.079625	8.057232	1
2.004284	2.607773	2
15.590576	13.718136	0
7.472214	7.716866	1
1.021987	-0.027130	2
-0.708685	0.556390	2
18.755473	17.661709	0
0.680697	-0.671551	2
17.068042	17.910201	0
7.984522	9.221801	1
-0.419968	-0.995648	2
15.460755	14.919969	0
16.001953	17.357764	0
15.081503	15.593152	0
8.616764	10.535717	1
15.626948	15.366437	0
15.375928	15.318033	0
16.330657	13.613639	0
1.341965	1.136118	2
7.631966	7.494601	1
0.731429	1.580210	2
-0.522636	-1.269386	2
7.671886	8.482051	1
17.359875	16.791731	0
7.251274	7.679616	1
16.409235	16.771327	0
14.384188	14.352634	0
-2.287586	-1.594754	2
1.055145	2.677853	2
14.638112	15.005875	0
7.866981	8.761230	1
16.019975	16.818162	0
-0.675276	-3.229891	2
8.976528	8.967339	1
-0.398890	-0.403356	2
1.000704	1.784009	2
16.613875	17.408452	0
16.343850	15.582450	0
15.846445	16.313043	0
14.388818	15.964235	0
16.085591	15.875505	0
16.022230	14.554830	0
16.839123	16.786967	0
0.063757	0.898419	2
7.077243	7.483730	1
7.875658	8.653420	1
15.727188	14.647674	0
8.387952	7.550745	1
16.061596	14.691331	0
8.719880	10.720425	1
15.389493	16.272284	0
-0.875721	0.615434	2
0.933542	2.287099	2
8.408995	10.337644	1
0.740575	1.642605	2
-0.922666	-0.720841	2
15.409987	15.990848	0
1.495010	0.216663	2
15.991472	18.107483	0
-0.003146	-0.797651	2
7.092831	8.041672	1
8.060392	6.266961	1
16.933806	16.347527	0
8.152757	9.094656	1
7.414408	7.422037	1
8.659974	9.466017	1
17.400049	19.029017	0
15.050279	14.754234	0
14.428965	15.237590	0
7.158943	8.823643	1
1.377073	1.838800	2
15.710653	14.666647	0
8.649889	8.992188	1
15.929171	15.129591	0
16.157737	16.456078	0
-0.729994	1.370080	2
-0.231254	0.005493	2
7.509260	6.198989	1
16.476494	14.492150	0
15.952969	15.731083	0
-0.255910	-0.887893	2
15.964272	16.137026	0
8.338266	7.606050	1
17.070573	16.898014	0
13.710778	14.451094	0
0.594091	0.465642	2
-0.466952	-1.558549	2
15.505508	15.658800	0
7.822760	7.292808	1
16.566387	14.864373	0
0.204726	-0.813065	2
16.556122	18.646667	0
15.853285	16.547009	0
9.521375	9.169925	1
0.994333	-1.171406	2
-0.188057	-0.606784	2
16.362379	17.591122	0
0.027975	-0.749892	2
5.754659	6.919003	1
16.965897	15.545268	0
8.489332	9.362686	1
0.271493	0.506320	2
7.981784	7.972293	1
1.436325	1.886245	2
-0.478698	-0.684882	2
6.749236	6.047123	1
8.246542	7.574436	1
-0.026292	-0.387709	2
15.715355	17.910282	0
14.653856	14.598498	0
16.363926	15.549617	0
-1.274287	-0.976022	2
6.840202	5.864639	1
15.629786	16.621741	0
16.648080	18.263603	0
8.231883	7.541314	1
-1.994777	-2.729081	2
-0.610405	-1.130816	2
-0.414142	0.459706	2
6.372210	5.193184	1
7.757494	8.523317	1
0.509648	2.232094	2
8.645402	7.517921	1
16.047452	16.364246	0
19.163060	17.820988	0
8.609946	9.951096	1
-0.003011	2.121093	2
0.711490	1.118575	2
-0.932756	-2.745667	2
16.112985	17.297120	0
15.461492	16.600189	0
16.191344	16.531545	0
-1.036710	-1.338063	2
15.603078	16.629534	0
16.815408	16.473016	0
16.579191	15.628985	0
15.462144	15.697417	0
15.523532	15.570047	0
0.833585	0.840284	2
14.226045	14.455825	0
-0.579892	-0.740104	2
15.672654	14.688767	0
16.017624	15.677609	0
8.838438	10.453064	1
14.430270	14.117490	0
9.943454	9.086800	1
9.115716	9.072645	1
-0.105999	-0.207125	2
17.207682	17.951780	0
15.104984	15.412538	0
-0.147595	-0.016010	2
8.121490	8.626369	1
18.343520	18.124641	0
14.243969	13.319537	0
16.143520	15.268899	0
7.480781	6.528402	1
8.534735	7.693457	1
8.694155	8.204833	1
7.679144	8.611428	1
15.111766	16.519364	0
7.143821	8.119674	1
7.498090	5.942695	1
6.900335	6.900221	1
15.407578	15.276584	0
15.726942	16.666628	0
15.628922	15.351254	0
8.413415	8.671694	1
8.746638	9.086843	1
15.699779	18.065440	0
16.824350	16.770455	0
7.233431	6.838413	1
8.055437	9.284511	1
7.637272	7.506936	1
7.382065	6.096710	1
8.568327	8.866919	1
-0.974669	-0.984221	2
0.458657	-0.558770	2
14.749776	15.867411	0
15.199819	15.993629	0
15.698271	15.768816	0
-2.397992	-1.012881	2
8.059443	8.168786	1
15.589312	16.826169	0
8.157116	7.474800	1
15.756621	16.825258	0
8.247386	9.972657	1
2.340729	3.388935	2
7.375280	7.638238	1
7.744246	8.396835	1
15.600622	12.624946	0
8.252297	8.524117	1
14.751043	16.074172	0
1.001677	1.616844	2
2.818470	3.716153	2
16.074698	15.417260	0
-0.820800	-2.457778	2
9.230732	6.897580	1
8.449191	8.156884	1
7.904471	7.126792	1
14.609729	14.019833	0
7.106791	6.768455	1
15.210177	14.738219	0
15.994168	16.092983	0
0.687017	0.470625	2
0.796855	-0.767213	2
7.876017	7.396125	1
17.118719	16.427240	0
2.012201	1.932576	2
8.936846	7.427375	1
0.904430	-0.331171	2
0.626701	0.046404	2
16.248965	15.926433	0
-0.180213	-0.043580	2
15.606739	15.678663	0
15.693067	16.703551	0
14.627300	15.747744	0
8.035982	8.765763	1
8.138883	7.732899	1
-0.072727	-0.431406	2
7.846503	6.118456	1
7.834618	7.652791	1
6.484597	6.721996	1
7.908101	9.040173	1
-0.214797	0.207810	2
15.948297	15.467440	0
3.183871	2.705195	2
16.247486	16.782551	0
0.848326	2.870171	2
1.488727	1.176768	2
16.294971	15.983614	0
0.779211	-0.515649	2
-0.938073	-0.928132	2
-2.583290	-2.370651	2
1.605630	2.381478	2
-1.026211	2.431487	2
9.359366	7.466097	1
8.881055	7.757114	1
0.413717	0.550089	2
9.382978	7.833817	1
7.484986	7.171291	1
15.650707	15.438486	0
17.206326	17.195195	0
7.752950	7.430713	1
14.479677	15.041845	0
1.507209	0.701227	2
8.663503	8.690650	1
7.133907	8.686901	1
17.964738	18.967737	0
0.608054	2.317646	2
-0.028068	0.956868	2
0.842612	0.369008	2
15.699995	14.999604	0
9.032160	10.471176	1
1.032782	0.998622	2
9.154022	9.687259	1
0.385099	-1.978634	2
16.898275	16.755242	0
6.574506	6.242358	1
-0.197546	0.805725	2
-1.219362	-1.333823	2
7.268314	7.922388	1
0.678983	0.330127	2
14.350490	13.790497	0
10.563218	12.191413	1
16.827444	17.265569	0
14.584852	14.121544	0
0.129365	1.643900	2
15.276728	13.657293	0
7.755428	7.531275	1
17.659111	17.706900	0
15.427913	15.570078	0
6.735327	5.260657	1
-0.972119	-0.131218	2
8.677974	7.848326	1
0.362671	0.566425	2
16.584056	16.817453	0
1.713157	-0.145639	2
-2.027871	-1.512394	2
14.709246	14.846835	0
1.965609	1.495200	2
16.107419	14.461924	0
15.903826	13.830357	0
14.570805	14.150959	0
14.048859	14.985000	0
15.454407	14.829264	0
-0.872576	-1.415782	2
0.907463	0.839092	2
1.207441	0.230110	2
-0.045291	2.215078	2
13.679517	13.741630	0
16.855770	17.382953	0
0.091578	0.549388	2
16.545564	15.812572	0
0.158296	-0.161232	2
8.033140	8.868568	1
-0.382208	-0.183584	2
-0.938080	-0.295662	2
10.734312	10.241058	1
8.615526	7.531991	1
8.284639	8.524541	1
0.546300	0.373542	2
15.395412	13.595031	0
6.407277	7.627289	1
-0.440580	-1.001570	2
8.013554	7.670111	1
8.251653	8.471721	1
-0.869844	-1.581916	2
16.595133	16.649546	0
8.829844	10.080256	1
15.695168	15.706444	0
16.342106	16.350715	0
8.154143	10.165058	1
15.900315	17.065488	0
-0.505091	-0.710127	2
7.569772	9.398722	1
-0.792023	-0.765205	2
-0.034605	1.140009	2
-1.003543	-1.389098	2
14.178495	14.123795	0
-0.464096	-0.391440	2
17.145545	16.438988	0
16.206195	15.700809	0
8.440898	8.830964	1
8.531147	8.764093	1
16.358939	16.290986	0
14.756548	15.982334	0
16.128948	15.716752	0
-0.925675	0.313984	2
15.739187	16.037910	0
0.772116	0.597851	2
8.681888	8.784946	1
-2.374665	-2.603943	2
0.686299	2.952663	2
6.969659	7.691412	1
-0.854553	-0.849493	2
2.189815	2.112169	2
-1.269870	-1.025586	2
16.522295	16.287886	0
6.887836	5.993471	1
1.039849	1.245999	2
15.230344	16.494103	0
14.315421	14.388123	0
-0.533437	0.570608	2
0.108138	0.694456	2
15.011042	15.421911	0
15.765491	16.736680	0
-0.649545	-1.466181	2
-0.729337	-0.882335	2
14.785645	15.507351	0
-0.927869	-0.307180	2
0.895390	0.492451	2
-0.882849	0.260572	2
6.882890	6.727048	1
15.840038	17.636402	0
7.562021	8.854844	1
7.556852	7.380852	1
1.988033	0.942659	2
7.926600	8.096723	1
15.404647	15.621687	0
15.617067	15.686368	0
7.038358	7.667802	1
-0.630427	-0.736081	2
13.859189	14.271776	0
-0.879178	-3.695162	2
16.065002	15.416053	0
8.965304	8.108908	1
16.966581	17.860207	0
-0.679839	-1.435573	2
10.053326	11.049508	1
-0.989619	0.044138	2
16.857046	15.542749	0
16.289212	18.373374	0
7.245089	7.038679	1
8.806109	9.141109	1
15.890928	15.799895	0
17.518440	18.941729	0
9.509686	9.678730	1
14.065256	14.113129	0
17.209692	17.731195	0
15.673436	12.748351	0
14.966742	14.581531	0
7.513034	6.321613	1
7.355021	7.677098	1
1.251883	1.786468	2
8.032301	7.762757	1
0.049559	0.911666	2
15.319067	15.318924	0
7.253339	7.111503	1
6.039888	3.896261	1
0.005993	0.781891	2
16.732275	17.216440	0
-1.060889	-0.937601	2
7.832026	8.961598	1
1.952750	1.045628	2
6.916085	5.574105	1
-0.319216	0.235259	2
9.884501	9.936018	1
0.841595	1.907498	2
6.645461	4.976461	1
15.497864	17.331274	0
2.671924	1.933205	2
7.637884	7.947678	1
0.461943	-0.101101	2
-1.018994	-2.703476	2
8.661304	8.619415	1
16.633035	17.113705	0
18.428169	18.245940	0
-1.883969	-1.612339	2
-1.230544	0.732466	2
1.413411	0.475008	2
-0.261629	-1.392089	2
16.621175	16.410227	0
8.102258	7.964772	1
8.153313	7.891869	1
0.927502	2.605718	2
14.401106	13.304675	0
8.471715	8.125386	1
16.522105	15.318140	0
9.140673	8.540282	1
17.062211	15.572882	0
-0.489257	-1.240381	2
9.136669	8.766862	1
0.324730	-0.272625	2
8.191085	8.366769	1
6.941128	6.604397	1
16.586321	17.577506	0
15.512076	15.383621	0
6.582677	8.641252	1
16.379492	13.947112	0
7.252882	6.679012	1
9.274081	10.144846	1
8.899601	7.873211	1
9.397469	11.433538	1
16.931754	15.802258	0
8.805181	7.844086	1
14.249568	13.043865	0
8.643257	8.388321	1
16.183156	16.712848	0
15.750049	15.484626	0
0.960580	0.619691	2
-0.949465	-1.440656	2
15.995937	16.715154	0
-0.987886	-0.728635	2
16.870940	18.044414	0
14.441133	13.138938	0
8.526510	8.835988	1
8.930553	9.217156	1
15.299962	17.253696	0
9.366105	9.198550	1
-0.219327	-1.343457	2
-1.328578	-0.364271	2
0.311036	1.982516	2
17.421966	16.116763	0
5.392394	5.953486	1
7.614750	7.214387	1
16.469820	15.106034	0
0.575979	1.714011	2
7.730432	7.889264	1
16.496424	16.897269	0
8.948872	9.463428	1
1.602425	0.194562	2
6.023717	6.137873	1
15.149268	15.435223	0
0.213397	1.318610	2
7.374721	7.626996	1
16.930985	17.138813	0
18.001436	17.186709	0
7.286327	6.465808	1
15.709149	15.638386	0
-1.818217	-1.401908	2
7.115057	7.804587	1
15.885121	15.589263	0
16.628255	16.799263	0
-0.106483	-0.170592	2
8.533369	9.240773	1
7.452527	7.971449	1
-2.366722	-2.604258	2
16.565168	17.906317	0
16.715404	17.253854	0
-0.299018	-0.526394	2
1.283612	2.772082	2
16.427069	17.339683	0
-1.022167	-0.704308	2
2.521239	2.286786	2
